Policy_ID,Customer_Age,Gender,Policy_Type,Annual_Income,Vehicle_or_Property_Age,Claim_History,Fraudulent_Claim,Premium_Amount,Claim_Amount,Risk_Score
PLCY104260,47,Female,Life,22343.35,0.2,2,0,995.23,1636.09,High
PLCY104261,18,Female,Auto,5814.9,7.5,0,0,322.04,262.6,Low
PLCY104262,27,Female,Auto,14416.67,2.0,0,0,626.35,1111.39,Medium
PLCY104263,38,Female,Health,62924.44,20.3,2,0,262.93,467.65,Low
PLCY104264,27,Female,Health,9657.8,,0,0,1001.93,1472.38,High
PLCY104265,45,Female,Life,14322.93,16.9,1,0,,334.71,Medium
PLCY104266,18,Male,Auto,50906.65,0.5,0,0,312.59,209.84,Low
PLCY104267,31,Female,Auto,22927.35,2.8,0,0,279.16,496.0,Low
PLCY104268,33,Male,Auto,23587.71,25.4,1,0,,317.21,Low
PLCY104269,55,Female,Auto,32532.68,2.6,0,0,530.62,763.33,Medium
PLCY104270,20,Female,Health,30153.98,7.8,0,0,590.87,1067.3,Medium
PLCY104271,33,Female,Health,,3.1,0,0,325.18,247.05,Low
PLCY104272,31,Male,Health,40879.99,18.0,2,0,284.42,420.77,Low
PLCY104273,29,Female,Health,16629.37,10.5,0,0,285.16,362.43,Low
PLCY104274,23,Female,Auto,21532.04,9.0,0,0,335.97,271.85,Low
PLCY104275,43,Male,Health,37436.33,0.8,8,0,368.24,718.39,Low
PLCY104276,55,Female,Health,15980.68,1.9,0,0,323.47,436.65,Low
PLCY104277,33,Male,Life,50584.24,,0,0,343.44,414.38,Low
PLCY104278,31,Female,Property,56685.85,0.7,1,0,581.1,534.33,Medium
PLCY104279,30,Female,Health,11038.48,2.2,0,0,545.66,928.21,Medium
PLCY104280,40,Male,Health,15756.51,0.7,1,0,308.38,308.52,Low
PLCY104281,38,Male,Health,16731.87,2.8,1,0,641.95,961.82,Medium
PLCY104282,42,Female,Auto,24509.04,,0,0,377.6,726.69,Low
PLCY104283,41,Male,Auto,54906.45,3.0,0,0,311.94,379.71,Low
PLCY104284,28,Female,Auto,28821.19,6.5,0,0,625.7,1118.57,Medium
PLCY104285,18,Female,Health,,8.0,1,0,633.09,893.64,Medium
PLCY104286,48,Female,Auto,9998.0,17.9,0,0,286.34,563.41,Low
PLCY104287,43,Female,Auto,29253.88,22.2,5,0,195.1,308.82,Low
PLCY104288,29,Male,Health,30170.78,15.3,2,0,371.04,460.11,Low
PLCY104289,25,Male,Health,21688.92,1.1,1,0,1087.1,652.95,High
PLCY104290,18,Male,Auto,11010.3,1.2,1,0,218.15,225.95,Low
PLCY104291,48,Other,Health,30972.58,6.3,0,1,417.66,2060.93,Low
PLCY104292,39,Male,Auto,16460.98,5.2,2,0,316.65,522.52,Low
PLCY104293,57,Female,Life,14373.45,2.7,1,0,388.36,681.62,Low
PLCY104294,36,Male,Auto,72088.8,30.0,2,0,636.04,487.18,Medium
PLCY104295,25,Male,Auto,,8.5,1,0,353.42,633.33,Low
PLCY104296,38,Male,Property,54776.29,0.6,0,0,328.69,421.43,Low
PLCY104297,18,Female,Health,31183.34,0.6,0,0,317.14,499.83,Low
PLCY104298,51,Male,Health,17058.74,2.9,0,0,300.39,166.15,Low
PLCY104299,23,Male,Health,15878.73,3.4,1,0,351.16,208.85,Low
PLCY104300,32,Male,Health,37747.94,2.7,0,0,643.14,723.82,Medium
PLCY104301,41,Male,Health,46120.52,2.4,2,0,308.49,401.26,Low
PLCY104302,18,Male,Auto,7503.77,4.8,1,0,243.95,322.93,Low
PLCY104303,56,Female,Property,25761.43,5.5,0,1,588.6,1444.6,Medium
PLCY104304,44,Male,Auto,11409.25,0.8,0,0,348.69,540.08,Low
PLCY104305,45,Male,Auto,19798.0,14.6,0,0,588.36,1153.07,Medium
PLCY104306,41,Male,Auto,11584.41,7.3,2,0,237.07,125.8,Low
PLCY104307,24,Male,Auto,36801.97,13.5,0,0,,209.46,Low
PLCY104308,50,Male,Health,23028.62,,0,1,367.14,1440.12,Low
PLCY104309,33,Female,Auto,30879.58,6.1,3,0,,1218.13,High
PLCY104310,43,Male,Life,21747.31,,0,0,378.56,505.23,Low
PLCY104311,22,Male,Health,30896.27,3.8,0,0,278.1,196.17,Low
PLCY104312,31,Male,Auto,32681.41,,0,0,330.67,202.25,Low
PLCY104313,47,Male,Health,26523.45,8.7,0,0,291.79,274.71,Low
PLCY104314,35,Female,Auto,31732.53,5.4,4,1,970.19,4514.79,High
PLCY104315,30,Female,Health,38297.47,,1,0,589.15,432.21,Medium
PLCY104316,39,Female,Health,32791.66,7.1,0,1,277.33,1233.21,Low
PLCY104317,32,Male,Auto,17330.37,1.2,1,0,604.76,1147.53,Medium
PLCY104318,18,Male,Life,19006.64,1.5,1,0,297.28,308.71,Low
PLCY104319,33,Male,Health,13681.88,15.4,0,1,1023.33,4542.35,High
PLCY104320,42,Male,Health,21048.57,7.0,3,0,342.49,312.95,Low
PLCY104321,30,Male,Auto,10646.5,1.9,0,0,334.18,579.56,Low
PLCY104322,18,Male,Auto,29571.28,6.1,0,0,304.35,268.53,Low
PLCY104323,18,Male,Life,23044.12,24.9,2,0,403.87,370.21,Low
PLCY104324,42,Male,Health,15433.67,10.0,4,0,353.52,444.57,Low
PLCY104325,52,Female,Auto,31776.09,1.6,0,0,232.66,228.29,Low
PLCY104326,29,Female,Health,20312.52,9.3,4,0,259.02,304.86,Low
PLCY104327,24,Male,Auto,18294.37,0.9,1,1,959.58,2535.76,High
PLCY104328,39,Female,Property,19984.89,3.6,0,0,247.19,410.31,Low
PLCY104329,47,Female,Auto,25509.99,,0,0,399.96,733.5,Low
PLCY104330,33,Male,Auto,40490.05,6.0,1,0,649.04,890.73,Medium
PLCY104331,26,Female,Health,49798.12,18.0,2,0,577.82,1092.52,Medium
PLCY104332,37,Female,Auto,16929.57,15.1,0,0,251.56,444.73,Low
PLCY104333,62,Male,Auto,16200.38,4.2,0,0,,329.35,Low
PLCY104334,37,Male,Property,,1.6,0,0,266.69,320.57,Low
PLCY104335,39,Female,Auto,18099.47,12.2,0,0,301.38,280.39,Low
PLCY104336,45,Female,Health,33113.93,3.1,0,0,314.43,348.24,Low
PLCY104337,61,Female,Health,31525.03,,0,0,1046.14,1053.0,High
PLCY104338,38,Male,Auto,54525.47,2.7,0,0,582.73,860.78,Medium
PLCY104339,18,Male,Health,13521.61,10.1,0,0,300.09,339.94,Low
PLCY104340,41,Female,Health,,2.0,1,0,1028.27,954.08,High
PLCY104341,41,Female,Health,14549.19,10.9,0,0,1000.19,1601.3,High
PLCY104342,18,Female,Auto,,0.6,0,0,654.37,1143.78,Medium
PLCY104343,44,Male,Auto,14097.05,4.9,0,0,244.76,209.85,Low
PLCY104344,23,Male,Property,32798.87,7.0,0,0,584.82,1000.16,Medium
PLCY104345,43,Male,Health,11706.13,9.1,0,0,310.15,266.04,Low
PLCY104346,48,Male,Health,13446.63,0.7,0,0,287.12,287.76,Low
PLCY104347,55,Female,Property,17496.72,2.7,0,1,283.08,1196.64,Low
PLCY104348,45,Female,Life,6313.07,4.4,0,0,272.4,219.05,Low
PLCY104349,71,Male,Auto,7208.62,8.9,0,0,250.1,156.79,Low
PLCY104350,43,Female,Health,22102.25,3.4,0,0,303.64,458.88,Low
PLCY104351,23,Other,Auto,7649.76,1.7,0,0,978.26,1923.95,High
PLCY104352,20,Female,Health,17263.78,12.6,2,0,313.49,329.01,Low
PLCY104353,50,Male,Health,14915.44,2.7,0,0,290.48,372.54,Low
PLCY104354,46,Male,Health,17820.27,8.6,0,0,318.15,390.32,Low
PLCY104355,24,Male,Auto,22663.96,22.9,0,0,292.69,537.25,Low
PLCY104356,38,Female,Life,4999.14,11.2,2,0,295.27,160.98,Low
PLCY104357,29,Male,Health,16081.19,0.9,0,0,199.52,279.27,Low
PLCY104358,30,Male,Property,26175.88,,0,0,527.14,554.67,Medium
PLCY104359,40,Female,Property,10931.7,10.3,0,0,378.06,640.51,Low
PLCY104360,56,Male,Health,16991.46,5.1,2,0,647.24,1062.53,Medium
PLCY104361,49,Male,Life,38363.33,12.7,1,0,,274.73,Low
PLCY104362,48,Male,Property,17659.85,4.7,3,0,342.41,341.05,Low
PLCY104363,34,Male,Auto,24465.28,3.6,0,0,,681.7,Medium
PLCY104364,31,Female,Health,36751.73,5.2,3,0,293.79,348.73,Low
PLCY104365,18,Female,Auto,29552.51,1.5,0,0,336.44,527.6,Low
PLCY104366,29,Female,Health,10144.46,12.5,0,1,525.54,1186.42,Medium
PLCY104367,36,Male,Auto,33762.46,,0,0,218.86,395.23,Low
PLCY104368,44,Male,Health,15341.3,,0,0,283.02,277.64,Low
PLCY104369,49,Male,Auto,19648.67,,0,0,241.49,258.17,Low
PLCY104370,51,Female,Life,32040.41,8.3,1,1,,502.65,Low
PLCY104371,40,Male,Life,42336.08,12.3,2,0,,251.39,Low
PLCY104372,26,Male,Life,21148.71,7.2,1,0,270.34,373.26,Low
PLCY104373,18,Male,Life,16998.17,4.2,6,0,650.83,598.99,Medium
PLCY104374,56,Female,Health,24488.2,1.9,2,0,235.69,307.01,Low
PLCY104375,37,Female,Life,21819.52,8.4,1,0,593.48,951.89,Medium
PLCY104376,43,Male,Property,12620.16,8.5,1,0,705.39,595.37,Medium
PLCY104377,32,Male,Life,51598.52,30.0,0,0,953.91,1472.16,High
PLCY104378,29,Male,Auto,18840.8,1.8,3,0,578.12,496.76,Medium
PLCY104379,44,Male,Health,32273.99,7.8,0,0,315.74,221.97,Low
PLCY104380,55,Female,Auto,43125.91,5.3,0,0,286.27,414.79,Low
PLCY104381,34,Male,Health,11520.73,,1,0,584.38,878.45,Medium
PLCY104382,41,Male,Health,16406.09,0.6,0,0,333.9,613.77,Low
PLCY104383,40,Male,Auto,65069.34,17.7,0,0,536.0,617.84,Medium
PLCY104384,30,Male,Life,64434.63,1.7,0,0,329.28,474.33,Low
PLCY104385,26,Female,Health,13500.05,3.8,1,0,615.26,1230.23,Medium
PLCY104386,51,Female,Auto,28692.3,1.9,1,0,368.78,683.36,Low
PLCY104387,38,Male,Property,36489.01,4.9,0,0,621.52,728.75,Medium
PLCY104388,33,Female,Property,11096.75,6.0,0,0,239.23,201.01,Low
PLCY104389,31,Female,Life,20406.72,5.3,0,0,581.11,636.76,Medium
PLCY104390,46,Male,Auto,51979.1,16.6,0,0,322.15,586.14,Low
PLCY104391,52,Male,Health,19431.97,4.6,1,0,586.46,432.0,Medium
PLCY104392,53,Male,Auto,54933.87,5.6,0,0,300.62,467.6,Low
PLCY104393,45,Male,Auto,8097.52,2.1,1,0,276.19,452.28,Low
PLCY104394,46,Male,Auto,17881.22,1.5,1,0,610.66,325.9,Medium
PLCY104395,37,Male,Auto,17132.68,2.3,0,0,289.57,371.08,Low
PLCY104396,18,Female,Health,18496.39,1.4,2,1,,1697.37,Low
PLCY104397,38,Male,Health,22487.69,5.1,1,0,232.67,348.8,Low
PLCY104398,47,Female,Health,38503.9,13.7,0,0,274.37,458.97,Low
PLCY104399,37,Male,Auto,31196.27,0.6,0,1,,1297.62,Medium
PLCY104400,47,Male,Auto,20192.32,6.0,0,0,346.65,244.54,Low
PLCY104401,21,Male,Health,21154.7,10.5,3,0,321.94,502.88,Low
PLCY104402,30,Female,Health,18106.4,27.4,0,0,,588.78,Medium
PLCY104403,43,Female,Health,34482.04,10.1,0,0,337.46,568.13,Low
PLCY104404,40,Male,Auto,19072.96,1.2,0,0,,1801.46,High
PLCY104405,18,Female,Auto,55931.53,0.5,0,0,289.88,207.79,Low
PLCY104406,42,Male,Auto,11838.18,2.4,0,0,342.53,340.28,Low
PLCY104407,45,Male,Health,20780.41,7.2,2,0,633.05,669.4,Medium
PLCY104408,44,Male,Health,51731.54,4.1,1,0,537.21,642.37,Medium
PLCY104409,33,Female,Auto,22593.62,24.0,0,0,624.19,1070.18,Medium
PLCY104410,36,Male,Life,27365.97,7.8,2,0,575.07,600.53,Medium
PLCY104411,54,Male,Auto,5739.59,17.3,1,0,338.37,310.35,Low
PLCY104412,32,Male,Auto,17650.79,3.8,2,0,1049.56,1232.91,High
PLCY104413,28,Male,Property,14713.13,1.3,0,0,293.25,282.04,Low
PLCY104414,25,Male,Auto,10238.03,,10,0,610.1,316.55,Medium
PLCY104415,48,Male,Auto,,3.5,0,0,282.46,399.56,Low
PLCY104416,19,Male,Auto,7909.59,19.3,0,0,249.38,250.09,Low
PLCY104417,36,Male,Health,37911.01,2.6,0,0,265.23,494.26,Low
PLCY104418,47,Female,Auto,14929.81,,2,0,233.67,260.18,Low
PLCY104419,27,Male,Health,17169.0,1.5,1,0,205.12,408.56,Low
PLCY104420,22,Female,Health,25749.73,9.2,1,0,604.7,372.7,Medium
PLCY104421,46,Female,Health,26260.97,1.5,0,0,526.35,559.59,Medium
PLCY104422,45,Male,Life,38654.4,6.1,3,0,988.77,880.57,High
PLCY104423,46,Female,Auto,28209.01,,0,0,614.64,1006.64,Medium
PLCY104424,25,Female,Auto,13386.34,0.6,0,0,294.35,350.8,Low
PLCY104425,32,Male,Auto,14212.54,0.0,0,0,250.55,205.2,Low
PLCY104426,19,Other,Health,48650.25,5.5,0,0,250.98,496.8,Low
PLCY104427,58,Male,Health,17640.06,20.5,0,0,626.07,806.91,Medium
PLCY104428,44,Female,Life,23159.26,8.9,1,0,687.38,629.1,Medium
PLCY104429,31,Female,Auto,32877.65,0.4,2,0,579.36,1074.42,Medium
PLCY104430,35,Male,Auto,28296.01,4.6,1,0,299.44,203.91,Low
PLCY104431,35,Male,Health,50740.94,16.4,2,1,323.23,662.23,Low
PLCY104432,49,Female,Life,25313.27,1.2,2,0,981.44,1250.27,High
PLCY104433,42,Male,Property,29185.72,4.3,0,0,382.84,611.32,Low
PLCY104434,33,Female,Auto,29969.85,0.9,0,0,276.62,224.84,Low
PLCY104435,32,Male,Auto,,0.9,1,0,196.35,224.0,Low
PLCY104436,21,Female,Health,18939.99,3.9,0,0,592.19,363.74,Medium
PLCY104437,26,Female,Health,13096.87,5.5,0,1,1120.34,2161.78,High
PLCY104438,40,Female,Auto,7693.49,7.3,0,0,287.12,532.09,Low
PLCY104439,18,Female,Property,25724.48,,0,0,627.38,510.94,Medium
PLCY104440,21,Other,Health,29422.3,6.7,0,0,535.39,909.72,Medium
PLCY104441,34,Female,Auto,46467.56,7.4,1,0,231.56,189.92,Low
PLCY104442,43,Male,Auto,27706.03,1.8,5,0,327.35,531.81,Low
PLCY104443,18,Female,Life,13421.53,2.3,0,0,375.19,473.47,Low
PLCY104444,33,Male,Property,14877.14,8.0,0,0,234.59,137.3,Low
PLCY104445,39,Male,Health,15214.87,7.6,0,0,306.08,366.92,Low
PLCY104446,33,Male,Health,12438.09,13.6,0,0,548.98,339.82,Medium
PLCY104447,52,Male,Property,32207.23,1.5,2,0,199.95,217.44,Low
PLCY104448,39,Male,Health,10756.2,4.8,4,0,1028.91,1857.08,High
PLCY104449,20,Male,Health,16103.91,4.6,0,0,645.39,1101.25,Medium
PLCY104450,20,Male,Health,12919.97,3.8,0,0,219.56,411.33,Low
PLCY104451,18,Male,Health,8444.01,10.2,2,0,249.36,282.23,Low
PLCY104452,44,Female,Auto,15718.48,2.1,0,0,303.51,353.75,Low
PLCY104453,40,Female,Health,20614.63,1.1,0,0,638.77,667.89,Medium
PLCY104454,20,Male,Life,19342.62,6.2,0,0,384.06,338.08,Low
PLCY104455,42,Male,Health,26710.17,1.2,0,0,1029.7,1625.92,High
PLCY104456,32,Male,Life,12461.16,9.6,0,0,294.6,204.09,Low
PLCY104457,33,Male,Life,33183.06,1.3,0,0,176.12,98.17,Low
PLCY104458,50,Male,Life,30371.65,6.9,0,0,358.71,292.64,Low
PLCY104459,60,Female,Health,30337.4,5.7,0,0,268.45,274.98,Low
PLCY104460,46,Male,Auto,22993.95,27.9,0,0,597.95,1170.93,Medium
PLCY104461,52,Female,Health,13593.99,2.7,1,0,237.0,305.7,Low
PLCY104462,65,Female,Property,13396.74,2.5,1,0,,913.66,Medium
PLCY104463,18,Male,Health,39157.72,5.9,0,0,292.56,482.61,Low
PLCY104464,42,Male,Health,21245.07,4.7,0,0,310.16,275.32,Low
PLCY104465,43,Female,Health,17049.4,7.5,0,0,923.78,1541.2,High
PLCY104466,37,Male,Auto,11115.4,12.5,0,0,245.82,180.27,Low
PLCY104467,23,Male,Health,30355.65,10.2,4,0,562.12,664.35,Medium
PLCY104468,36,Male,Auto,6960.13,3.2,6,0,648.07,414.77,Medium
PLCY104469,35,Male,Property,14803.75,3.7,0,1,953.1,4502.43,High
PLCY104470,24,Female,Health,15773.37,19.8,0,1,309.42,1259.7,Low
PLCY104471,45,Female,Life,23913.62,2.8,0,0,556.57,304.9,Medium
PLCY104472,36,Male,Life,17847.9,8.0,0,0,639.22,1070.64,Medium
PLCY104473,28,Male,Health,,24.3,0,0,279.61,395.12,Low
PLCY104474,43,Male,Life,41516.0,4.2,1,0,744.76,691.25,Medium
PLCY104475,42,Male,Auto,24611.92,8.6,0,0,534.32,1062.63,Medium
PLCY104476,65,Male,Health,15171.28,4.9,1,0,279.83,412.27,Low
PLCY104477,54,Female,Health,17295.01,2.4,0,0,625.15,628.69,Medium
PLCY104478,44,Female,Property,17235.02,13.6,0,0,325.48,610.44,Low
PLCY104479,63,Female,Property,14705.56,1.3,1,0,293.39,476.65,Low
PLCY104480,68,Female,Auto,27126.66,6.0,0,0,,644.7,Low
PLCY104481,21,Male,Health,35190.99,0.2,0,0,197.94,297.08,Low
PLCY104482,35,Male,Auto,18431.62,8.7,0,0,255.43,241.51,Low
PLCY104483,56,Female,Auto,34942.77,20.5,0,0,276.93,432.68,Low
PLCY104484,31,Male,Health,21741.21,4.7,0,0,223.06,116.58,Low
PLCY104485,37,Female,Health,20172.54,10.2,0,0,340.6,563.87,Low
PLCY104486,33,Male,Health,15283.74,,1,1,365.13,1259.75,Low
PLCY104487,49,Female,Health,23933.38,2.4,3,0,371.55,679.7,Low
PLCY104488,33,Other,Health,17244.71,5.4,0,1,614.64,2667.86,Medium
PLCY104489,25,Male,Life,22221.62,1.5,0,0,1008.02,1587.52,High
PLCY104490,48,Female,Health,20761.04,1.5,0,0,1011.01,1868.76,High
PLCY104491,35,Male,Property,20175.54,,0,0,186.99,270.29,Low
PLCY104492,34,Female,Health,42314.69,2.7,0,0,1053.34,1996.02,High
PLCY104493,33,Male,Auto,37410.75,,2,0,257.53,329.9,Low
PLCY104494,34,Male,Auto,14088.33,2.5,3,0,969.81,1354.09,High
PLCY104495,40,Female,Auto,16028.5,10.0,0,0,229.52,129.55,Low
PLCY104496,36,Female,Property,14287.15,2.2,0,0,358.14,219.18,Low
PLCY104497,51,Female,Life,33190.67,0.6,3,0,361.52,660.57,Low
PLCY104498,45,Male,Auto,24921.49,7.0,0,0,276.13,526.5,Low
PLCY104499,18,Male,Health,15834.24,5.9,0,0,594.96,826.63,Medium
PLCY104500,48,Male,Health,25229.27,15.2,0,0,,476.21,Medium
PLCY104501,21,Male,Life,24435.74,2.4,0,0,654.95,706.14,Medium
PLCY104502,44,Male,Auto,30539.84,1.0,1,0,568.27,505.95,Medium
PLCY104503,34,Female,Life,25052.75,2.3,0,0,349.23,651.69,Low
PLCY104504,35,Male,Auto,26979.63,17.4,3,0,257.57,198.53,Low
PLCY104505,21,Male,Health,24528.58,4.4,0,0,220.45,269.47,Low
PLCY104506,28,Male,Health,14629.1,2.1,2,0,415.05,665.42,Low
PLCY104507,46,Male,Health,19471.71,5.7,0,0,309.12,573.4,Low
PLCY104508,29,Male,Health,10270.51,9.4,0,0,313.92,212.1,Low
PLCY104509,42,Male,Auto,49611.03,6.5,0,0,291.8,459.17,Low
PLCY104510,41,Male,Auto,29954.73,1.3,1,0,249.61,271.07,Low
PLCY104511,31,Female,Health,29398.3,5.4,0,0,371.67,207.39,Low
PLCY104512,66,Female,Auto,16022.01,11.5,0,0,305.81,430.7,Low
PLCY104513,48,Female,Auto,26336.88,,0,0,534.02,773.02,Medium
PLCY104514,33,Female,Health,24573.45,15.4,0,1,1075.21,1894.59,High
PLCY104515,40,Female,Auto,41086.1,14.7,1,0,1057.26,858.22,High
PLCY104516,29,Female,Property,30959.87,7.9,2,0,380.12,501.8,Low
PLCY104517,41,Female,Health,16352.19,30.0,0,0,321.89,210.14,Low
PLCY104518,37,Female,Life,16717.93,6.4,6,0,265.16,404.29,Low
PLCY104519,23,Male,Health,9100.77,3.3,0,0,340.34,421.13,Low
PLCY104520,41,Male,Auto,22263.24,4.5,2,0,,502.35,Low
PLCY104521,34,Male,Auto,40609.03,6.6,5,0,,1039.25,Medium
PLCY104522,18,Female,Auto,33189.07,6.3,1,0,426.29,261.58,Low
PLCY104523,43,Male,Auto,47126.38,2.1,0,0,261.03,488.77,Low
PLCY104524,41,Male,Health,28455.07,7.1,0,0,332.62,278.97,Low
PLCY104525,27,Female,Auto,7478.45,,1,0,662.03,1126.78,Medium
PLCY104526,39,Female,Auto,13706.43,0.3,2,0,444.08,634.85,Low
PLCY104527,44,Female,Auto,14154.57,13.3,2,0,441.39,747.23,Low
PLCY104528,18,Other,Auto,8975.31,1.0,0,1,276.18,1138.89,Low
PLCY104529,18,Male,Property,44055.35,12.8,0,0,260.45,367.37,Low
PLCY104530,48,Female,Life,12178.72,1.8,2,0,648.83,1163.09,Medium
PLCY104531,45,Female,Health,30492.62,3.0,0,0,267.45,510.35,Low
PLCY104532,23,Male,Life,8899.31,13.3,2,0,619.62,971.31,Medium
PLCY104533,39,Female,Health,16121.54,13.4,5,0,310.95,312.06,Low
PLCY104534,52,Male,Health,28744.03,1.8,0,0,357.63,232.65,Low
PLCY104535,36,Female,Health,9556.04,3.7,0,0,1009.42,1561.49,High
PLCY104536,36,Female,Health,30050.39,14.1,3,0,326.4,296.46,Low
PLCY104537,23,Male,Auto,16393.18,4.8,1,0,989.49,1678.27,High
PLCY104538,41,Female,Health,14047.81,0.2,2,0,644.79,385.19,Medium
PLCY104539,35,Male,Auto,47666.29,8.8,0,0,333.36,629.51,Low
PLCY104540,51,Male,Health,37641.88,17.2,1,0,246.1,159.33,Low
PLCY104541,41,Male,Health,33933.52,,1,0,638.56,790.19,Medium
PLCY104542,43,Male,Auto,24513.96,4.6,1,0,314.34,176.28,Low
PLCY104543,35,Male,Health,18337.63,8.6,1,1,416.05,1840.99,Low
PLCY104544,30,Female,Health,34971.45,3.9,3,0,284.18,238.08,Low
PLCY104545,25,Male,Life,,30.0,0,0,258.55,498.14,Low
PLCY104546,39,Female,Auto,16044.98,1.0,0,0,689.94,1370.4,Medium
PLCY104547,42,Female,Auto,15637.4,10.7,0,0,251.32,467.41,Low
PLCY104548,35,Male,Property,33260.16,15.0,2,0,323.41,453.75,Low
PLCY104549,56,Male,Life,26338.98,12.8,2,0,289.74,188.59,Low
PLCY104550,41,Male,Auto,10583.95,1.0,3,0,346.11,677.13,Low
PLCY104551,20,Male,Health,35619.64,0.1,0,0,598.92,746.26,Medium
PLCY104552,41,Male,Property,7295.43,1.5,0,0,271.84,513.26,Low
PLCY104553,62,Female,Health,42849.68,8.4,0,0,279.0,151.95,Low
PLCY104554,18,Male,Health,41244.59,6.7,0,0,318.43,196.32,Low
PLCY104555,18,Male,Health,26393.6,2.8,0,1,614.54,1611.37,Medium
PLCY104556,33,Male,Health,58396.72,14.1,2,0,322.05,599.47,Low
PLCY104557,25,Female,Auto,,5.0,1,0,297.16,275.71,Low
PLCY104558,26,Other,Auto,32508.42,0.3,1,0,301.22,514.05,Low
PLCY104559,45,Female,Health,22856.12,1.2,0,1,298.4,1169.72,Low
PLCY104560,67,Female,Auto,,0.6,0,0,248.75,469.53,Low
PLCY104561,29,Female,Health,,2.7,0,0,312.81,190.52,Low
PLCY104562,48,Female,Health,16851.07,0.4,0,0,539.79,554.46,Medium
PLCY104563,37,Male,Health,56493.71,3.3,0,0,531.47,798.28,Medium
PLCY104564,38,Female,Auto,40787.76,3.9,1,0,380.33,525.17,Low
PLCY104565,58,Male,Life,32361.24,3.6,0,0,,396.14,Low
PLCY104566,48,Male,Health,41192.45,10.1,0,0,643.29,386.85,Medium
PLCY104567,47,Female,Auto,16908.91,3.3,1,0,635.64,695.59,Medium
PLCY104568,18,Female,Life,14919.38,27.9,0,0,608.34,606.71,Medium
PLCY104569,35,Male,Health,21741.27,3.5,0,0,267.6,458.24,Low
PLCY104570,39,Female,Life,11102.02,8.1,0,0,280.98,379.41,Low
PLCY104571,20,Male,Life,29500.2,,0,0,326.06,315.33,Low
PLCY104572,39,Female,Auto,13149.25,2.3,0,0,625.71,1185.25,Medium
PLCY104573,41,Female,Auto,48372.72,2.1,0,0,624.56,713.99,Medium
PLCY104574,36,Male,Health,25481.78,1.3,0,0,347.76,431.13,Low
PLCY104575,54,Male,Auto,16558.28,,4,0,608.78,710.87,Medium
PLCY104576,42,Female,Health,23535.28,2.9,0,0,273.75,374.05,Low
PLCY104577,28,Female,Life,8074.93,2.8,1,0,254.17,165.49,Low
PLCY104578,43,Male,Auto,25941.55,14.6,0,0,579.77,324.75,Medium
PLCY104579,47,Female,Life,27673.68,4.3,7,0,266.23,247.12,Low
PLCY104580,37,Male,Auto,30376.71,,0,1,282.47,632.1,Low
PLCY104581,30,Male,Life,13733.62,1.5,0,0,279.08,470.52,Low
PLCY104582,69,Male,Auto,8611.07,5.5,1,0,366.81,716.87,Low
PLCY104583,43,Male,Auto,35496.37,0.9,3,1,656.2,1811.94,Medium
PLCY104584,39,Male,Auto,15800.09,6.3,3,0,598.58,886.22,Medium
PLCY104585,34,Female,Health,,3.7,0,0,299.34,477.38,Low
PLCY104586,36,Male,Life,14085.06,21.3,0,0,277.52,467.96,Low
PLCY104587,18,Male,Auto,19272.3,8.1,0,0,933.68,849.21,High
PLCY104588,52,Male,Auto,17550.27,8.8,2,0,625.91,317.11,Medium
PLCY104589,28,Female,Auto,34773.99,2.6,9,0,338.96,663.06,Low
PLCY104590,29,Female,Health,38268.34,14.5,0,0,544.2,679.6,Medium
PLCY104591,21,Male,Life,20595.07,8.3,0,0,,538.73,Low
PLCY104592,18,Female,Health,,5.8,1,0,597.48,835.69,Medium
PLCY104593,37,Male,Auto,22313.18,2.8,0,1,293.12,714.89,Low
PLCY104594,39,Male,Auto,18535.91,4.0,0,0,270.08,233.21,Low
PLCY104595,37,Female,Life,22848.57,0.9,1,0,,417.85,Low
PLCY104596,62,Male,Property,25162.69,25.8,0,0,656.26,1137.46,Medium
PLCY104597,56,Female,Auto,45333.92,25.9,0,0,337.16,375.52,Low
PLCY104598,48,Female,Life,52708.76,12.4,0,0,639.7,856.83,Medium
PLCY104599,33,Female,Health,16509.99,1.8,0,0,323.68,480.02,Low
PLCY104600,18,Male,Life,11676.71,13.4,0,0,291.7,552.01,Low
PLCY104601,38,Male,Auto,26912.19,24.4,0,0,317.87,397.89,Low
PLCY104602,45,Male,Auto,25769.74,3.2,0,0,,344.17,Low
PLCY104603,18,Male,Property,22479.6,5.8,3,1,621.67,1975.02,Medium
PLCY104604,40,Female,Auto,15228.71,4.9,0,0,1013.26,510.84,High
PLCY104605,56,Male,Health,23135.03,8.2,1,0,596.79,966.14,Medium
PLCY104606,35,Male,Property,22387.89,8.5,1,0,599.61,699.44,Medium
PLCY104607,37,Male,Health,14294.2,2.1,0,0,255.5,295.5,Low
PLCY104608,36,Female,Health,21078.88,,1,0,225.6,159.96,Low
PLCY104609,46,Female,Auto,9722.71,,0,0,226.17,185.79,Low
PLCY104610,25,Male,Health,47723.03,,0,0,348.05,307.22,Low
PLCY104611,45,Female,Health,33294.15,2.1,1,0,287.08,464.76,Low
PLCY104612,66,Male,Life,19349.74,10.2,0,0,339.5,458.78,Low
PLCY104613,37,Male,Health,13614.17,5.7,0,0,679.62,462.36,Medium
PLCY104614,44,Female,Health,32955.25,17.6,0,0,329.69,392.45,Low
