,Customer_Age,Annual_Income,Vehicle_or_Property_Age,Claim_History,Fraudulent_Claim,Premium_Amount,Claim_Amount,Claim_Income_Ratio,Premium_Income_Ratio,High_Claim,Claim_Premium_Diff,Gender_Male,Gender_Other,Policy_Type_Health,Policy_Type_Life,Policy_Type_Property,Age_Group_Adult,Age_Group_Mid-Age,Age_Group_Senior,Risk_Score_Label
4715,56,38868.56,0.9,1,1,297.82,1157.72,0.02978551302132109,0.007662233949495428,True,859.9000000000001,0,0,1,0,0,0,1,0,0
4716,40,21921.825,2.3,0,0,301.53,529.14,0.024137588909682473,0.01375478547064398,True,227.61,0,0,0,0,0,1,0,0,0
4718,54,21012.98,2.0,0,0,260.79,216.53,0.0103045831671662,0.012410900310189227,False,-44.26000000000002,0,0,0,0,1,0,1,0,0
4719,36,12741.44,0.7,0,0,602.5,1168.08,0.09167566617274028,0.04728664891880353,True,565.5799999999999,1,0,1,0,0,1,0,0,1
4720,33,26902.54,0.8,0,0,259.93,362.94,0.01349091944478105,0.009661912964352065,False,103.00999999999999,0,0,1,0,0,1,0,0,0
4721,51,29919.76,3.9,1,0,316.78,434.81,0.014532536357243508,0.0105876517726078,False,118.03000000000003,0,0,0,0,1,0,1,0,0
4724,30,12797.72,9.3,1,0,597.97,606.45,0.04738734712120597,0.046724729092369584,True,8.480000000000018,1,0,1,0,0,1,0,0,1
4725,30,13449.43,6.1,0,0,587.5,1063.5,0.07907398306099217,0.04368214861150249,True,476.0,1,0,1,0,0,1,0,0,1
4728,33,32246.47,8.6,0,0,351.03,398.06,0.01234429691063859,0.0108858426984411,False,47.03000000000003,1,0,1,0,0,1,0,0,0
4730,36,16571.98,8.9,0,0,420.95,829.72,0.05006764430080172,0.02540130992192846,True,408.77000000000004,1,0,0,0,0,1,0,0,0
4731,61,23642.63,3.7,0,0,397.49,435.17,0.01840615870569391,0.016812427382232858,False,37.68000000000001,0,0,0,0,0,0,0,1,0
4732,41,16330.86,1.2,0,0,553.63,999.84,0.06122396493509834,0.03390084784267332,True,446.21000000000004,0,0,0,0,0,0,1,0,1
4734,51,24051.25,4.9,0,0,311.36,531.88,0.022114443116262147,0.012945688893508655,True,220.51999999999998,1,0,1,0,0,0,1,0,0
4735,40,40039.46,17.0,1,0,347.92,399.46,0.009976658026856506,0.008689427879396975,False,51.539999999999964,0,0,0,0,0,1,0,0,0
4736,31,17461.02,6.7,0,0,981.58,1107.11,0.06340465791803686,0.05621550172899407,True,125.52999999999986,0,0,0,1,0,1,0,0,2
4737,37,41304.77,0.1,1,0,385.28,249.64,0.0060438540149237,0.00932773623966433,False,-135.64,0,0,0,1,0,1,0,0,0
4738,39,20140.79,1.8,1,0,557.6,698.74,0.03469278017396537,0.0276851106634844,True,141.14,1,0,1,0,0,1,0,0,1
4739,39,26880.74,17.6,2,0,574.28,956.25,0.0355737974475405,0.021363995187632483,True,381.97,0,0,0,0,0,1,0,0,1
4742,29,30708.74,7.0,0,0,271.49,524.95,0.017094481896684787,0.008840805581733408,True,253.46000000000004,0,0,1,0,0,1,0,0,0
4743,25,25091.32,2.7,0,0,248.59,492.96,0.019646634772503002,0.009907410211977687,True,244.36999999999998,1,0,0,1,0,0,0,0,0
4744,36,21921.825,8.3,0,0,620.38,1083.26,0.04941468148751301,0.02829965114674531,True,462.88,0,0,0,1,0,1,0,0,1
4745,43,11648.7,0.5,0,0,249.92,359.23,0.03083863435404809,0.021454754607810312,False,109.31000000000003,0,0,0,0,0,0,1,0,0
4746,36,36982.88,6.8,0,0,228.1,266.55,0.007207388932392502,0.006167718684969911,False,38.45000000000002,1,0,0,0,0,1,0,0,0
4747,25,21921.825,5.4,2,0,216.71,286.34,0.013061868708467473,0.009885582062624805,False,69.62999999999997,1,0,0,1,0,0,0,0,0
4748,24,29317.53,6.8,2,0,585.68,725.56,0.02474833316449237,0.019977126313164853,True,139.88,0,0,0,0,0,0,0,0,1
4749,47,18516.05,1.4,1,1,351.03,1185.18,0.0640082523000316,0.01895814712101123,True,834.1500000000001,1,0,0,0,0,0,1,0,0
4750,32,31662.64,2.8,0,0,642.42,695.92,0.021979215883451284,0.020289527342003066,True,53.5,1,0,0,1,0,1,0,0,1
4751,33,18560.22,4.9,0,0,643.7,455.3,0.024530959223543685,0.034681700971216936,False,-188.40000000000003,0,0,0,0,0,1,0,0,1
4752,69,36422.1,8.7,0,0,1019.6,1315.65,0.036122299373182766,0.027993992658303615,True,296.05000000000007,1,0,0,0,0,0,0,1,2
4753,32,25213.46,6.5,0,0,303.68,556.93,0.02208859870878491,0.012044360432879899,True,253.24999999999994,1,0,0,0,0,1,0,0,0
4754,31,10804.69,4.9,0,0,271.1,274.16,0.025374166218558793,0.025090955871940795,False,3.0600000000000023,1,0,1,0,0,1,0,0,0
4755,40,25564.02,1.3,0,0,1031.89,1458.14,0.05703875994464095,0.04036493477942828,True,426.25,1,0,1,0,0,1,0,0,2
4757,36,18915.45,0.9,0,0,351.03,439.76,0.02324871996172441,0.01855784557068428,False,88.73000000000002,0,0,0,1,0,1,0,0,0
4759,41,36538.49,3.3,0,0,212.58,222.36,0.006085637364871948,0.005817974415472561,False,9.780000000000001,0,0,0,1,0,0,1,0,0
4760,29,25123.32,9.4,0,0,612.2,990.77,0.0394362687733946,0.02436779852344356,True,378.56999999999994,1,0,0,0,0,1,0,0,1
4761,33,12130.12,4.9,0,0,239.39,394.46,0.03251905174886975,0.019735171622374714,False,155.07,1,0,1,0,0,1,0,0,0
4762,50,29032.89,1.5,0,0,351.03,737.13,0.025389480688970338,0.01209077015756957,True,386.1,1,0,0,0,0,0,1,0,2
4763,54,17536.46,13.2,0,0,586.54,695.62,0.03966707077711237,0.033446887228095065,True,109.08000000000004,1,0,1,0,0,0,1,0,1
4764,52,30283.66,5.2,0,0,248.4,286.38,0.009456584838160248,0.008202443165720393,False,37.97999999999999,1,0,0,0,0,0,1,0,0
4765,37,11442.74,3.6,1,0,328.08,564.85,0.049363177001312625,0.028671454564204026,True,236.77000000000004,0,0,0,1,0,1,0,0,0
4766,28,47867.24,3.5,1,0,299.82,329.65,0.006886755952505304,0.0062635740017598675,False,29.829999999999984,1,0,1,0,0,1,0,0,0
4767,57,50068.41,10.2,0,0,1007.79,1005.79,0.020088315167188252,0.020128260513964793,True,-2.0,0,0,0,0,0,0,1,0,2
4768,31,46227.56,16.2,1,0,272.5,213.6,0.004620620253372664,0.005894751961816718,False,-58.900000000000006,0,0,0,0,0,1,0,0,0
4769,51,25723.24,4.9,0,0,564.24,839.72,0.03264441026869088,0.0219350284023319,True,275.48,0,0,1,0,0,0,1,0,1
4770,31,27206.32,3.8,0,0,349.09,657.48,0.02416644367926276,0.012831209807133048,True,308.39000000000004,0,0,1,0,0,1,0,0,0
4771,49,16218.53,4.9,1,0,277.55,368.71,0.02273387292189859,0.017113141573249856,False,91.15999999999997,1,0,1,0,0,0,1,0,0
4772,41,19722.37,2.0,1,0,649.43,1075.42,0.054527929452697625,0.03292859833782654,True,425.9900000000001,0,0,1,0,0,0,1,0,1
4773,38,37950.6,1.1,1,0,547.08,837.37,0.022064736789405175,0.014415582362334194,True,290.28999999999996,1,0,0,0,0,1,0,0,1
4774,52,35002.64,4.9,0,0,257.94,299.03,0.008543069894156555,0.007369158440620479,False,41.089999999999975,1,0,0,0,1,0,1,0,0
4775,33,21861.97,10.3,0,0,341.33,559.06,0.025572260871275548,0.015612957112282194,True,217.72999999999996,1,0,0,1,0,1,0,0,0
4776,41,10845.11,4.9,1,0,596.29,436.4,0.04023933367204205,0.054982383765586514,False,-159.89,1,0,0,1,0,0,1,0,1
4777,33,38912.09,7.5,0,0,291.12,337.36,0.008669799026472236,0.007481479406528923,False,46.24000000000001,1,0,1,0,0,1,0,0,0
4779,46,20981.31,0.8,0,0,351.03,1034.32,0.04929720784831833,0.016730604523740412,True,683.29,0,0,0,0,0,0,1,0,2
4780,48,14193.76,8.5,0,0,202.02,266.54,0.018778674572488194,0.014233015071411663,False,64.52000000000001,1,0,0,0,0,0,1,0,0
4781,29,32944.05,4.0,1,0,652.31,1202.38,0.036497637661429,0.019800540613555403,True,550.0700000000002,1,0,0,0,0,1,0,0,1
4782,33,32687.93,3.2,0,0,595.43,661.57,0.020238968940523308,0.01821559211611136,True,66.1400000000001,0,0,1,0,0,1,0,0,1
4783,29,36179.48,12.5,0,0,584.94,716.26,0.019797410023582426,0.016167728226055212,True,131.31999999999994,1,0,1,0,0,1,0,0,1
4784,50,16785.51,0.7,0,0,626.38,733.97,0.04372640450007179,0.03731670947144293,True,107.59000000000003,0,0,1,0,0,0,1,0,1
4785,43,49490.59,7.5,0,0,244.97,153.4,0.003099579132113802,0.004949829856544447,False,-91.57,1,0,1,0,0,0,1,0,0
4786,21,17314.88,1.3,2,0,281.08,548.68,0.03168835129091278,0.016233436212090408,True,267.59999999999997,0,0,0,0,0,0,0,0,0
4787,41,36335.68,2.1,0,0,242.2,344.03,0.009468104078415486,0.0066656245321403094,False,101.82999999999998,1,0,0,1,0,0,1,0,0
4788,20,41425.69,0.6,2,0,628.44,532.95,0.012865205142026603,0.015170296499587576,True,-95.49000000000001,0,0,1,0,0,0,0,0,1
4789,25,18341.55,4.9,0,0,312.04,561.63,0.030620640022244575,0.017012738836139806,True,249.58999999999997,0,0,1,0,0,0,0,0,0
4790,51,20232.0,4.2,2,0,312.76,549.29,0.02714956504547252,0.015458679319889285,True,236.52999999999997,1,0,0,0,0,0,1,0,0
4791,39,27837.53,0.5,0,0,651.46,935.55,0.03360750756263217,0.02340221995270414,True,284.0899999999999,1,0,0,1,0,1,0,0,1
4792,43,19072.88,12.6,1,0,626.03,432.93,0.02269872195494335,0.03282304507761806,False,-193.09999999999997,1,0,1,0,0,0,1,0,1
4793,41,20222.98,11.8,2,0,543.92,322.23,0.01593385346768874,0.0268961349909855,False,-221.68999999999994,0,0,1,0,0,0,1,0,1
4794,18,6542.96,3.3,0,0,284.87,230.5,0.035228703828236764,0.043538398522992655,False,-54.370000000000005,1,0,0,0,1,0,0,0,0
4795,42,34049.45,2.8,1,0,387.21,206.51,0.006065002518396039,0.011371989855930126,False,-180.7,1,0,0,0,0,0,1,0,0
4796,55,21993.78,14.9,1,0,293.34,364.54,0.01657468611580183,0.013337407212402778,False,71.20000000000005,0,0,1,0,0,0,1,0,0
4797,54,29293.87,0.8,1,0,341.27,566.78,0.01934807521163984,0.011649877602378927,True,225.51,1,0,0,1,0,0,1,0,0
4798,38,14369.47,1.5,1,0,252.05,481.14,0.033483489648539574,0.01754066085944715,True,229.08999999999997,1,0,1,0,0,1,0,0,0
4799,34,19421.48,5.6,0,0,605.81,961.91,0.04952815130463796,0.031192782424408438,True,356.1,0,0,0,0,1,1,0,0,1
4800,35,16492.59,6.9,1,0,369.99,514.91,0.031220687593640536,0.022433711139366225,True,144.91999999999996,0,0,0,0,0,1,0,0,0
4803,58,8011.18,2.8,0,0,328.28,464.47,0.05797772612773649,0.04097773361726986,False,136.19000000000005,1,0,0,0,0,0,1,0,0
4804,45,30571.5,8.0,1,0,569.03,446.15,0.014593657491454458,0.01861308735259964,False,-122.88,0,0,0,1,0,0,1,0,1
4805,34,17681.38,15.7,1,0,1047.13,1149.03,0.06498531223241624,0.05922218740844889,True,101.89999999999986,0,0,1,0,0,1,0,0,2
4806,34,36693.48,7.8,0,0,668.18,587.74,0.01601755952283621,0.018209774597557928,True,-80.43999999999994,1,0,1,0,0,1,0,0,1
4809,47,44334.1,1.0,0,0,295.39,184.56,0.004162935528182595,0.0066628171091778115,False,-110.82999999999998,1,0,0,0,0,0,1,0,0
4810,55,21921.825,4.7,0,0,313.43,269.17,0.012278630999015822,0.014297623487095623,False,-44.25999999999999,0,0,0,0,0,0,1,0,0
4813,31,50824.21,1.4,2,0,544.87,862.67,0.016973603721533496,0.010720678196473689,True,317.79999999999995,0,0,1,0,0,1,0,0,1
4814,18,17240.1,12.9,1,0,617.83,1111.57,0.06447584410763278,0.03583679909049252,True,493.7399999999999,0,0,0,1,0,0,0,0,1
4815,46,16410.77,11.3,0,0,351.03,172.7,0.010523576894929365,0.02139022117792157,False,-178.32999999999998,0,0,1,0,0,0,1,0,0
4816,51,14665.42,15.9,1,0,262.23,524.31,0.03575144796398603,0.017880838053052694,True,262.0799999999999,1,0,0,0,1,0,1,0,0
4817,32,17375.66,6.4,0,0,611.47,579.98,0.033378875967876906,0.035191181227072814,True,-31.49000000000001,1,0,0,0,0,1,0,0,1
4818,41,21921.825,7.0,0,0,592.86,886.46,0.04043732672804386,0.027044281212900843,True,293.6,1,0,0,0,1,0,1,0,1
4819,41,29831.74,0.1,0,0,343.63,561.26,0.01881418918239432,0.01151893922379318,True,217.63,1,0,0,1,0,0,1,0,0
4820,29,22807.72,6.6,0,0,320.41,459.42,0.020143179590068627,0.014048313465791409,False,139.01,1,0,0,0,0,1,0,0,0
4821,29,7861.71,1.2,1,1,231.99,822.43,0.10461210092969594,0.02950884731184437,True,590.4399999999999,0,0,0,0,1,1,0,0,0
4822,30,26764.59,13.6,1,0,610.25,677.65,0.025318900831284918,0.02280064816983933,True,67.39999999999998,1,0,1,0,0,1,0,0,1
4825,56,17803.6,9.5,1,0,307.28,311.53,0.01749814644229257,0.01725943067694174,False,4.25,0,0,0,0,0,0,1,0,0
4827,26,20937.31,1.8,0,0,353.59,380.68,0.018181896337208552,0.016888033849620603,False,27.090000000000032,1,0,0,1,0,1,0,0,0
4828,33,14708.56,0.2,0,0,351.03,950.55,0.06462563296474978,0.023865694534339187,True,599.52,0,0,0,1,0,1,0,0,1
4829,61,24752.11,13.1,1,0,283.65,172.41,0.006965466782427841,0.011459629098286973,False,-111.23999999999998,1,0,1,0,0,0,0,1,0
4831,33,15816.34,5.2,1,0,351.03,429.0,0.027123847868723103,0.022194135937897135,False,77.97000000000003,0,0,1,0,0,1,0,0,0
4832,30,33002.11,0.7,1,0,351.03,293.72,0.008900036997634394,0.010636592629986385,False,-57.309999999999945,1,0,1,0,0,1,0,0,0
4833,26,17756.24,14.8,0,0,328.82,244.3,0.013758543475420472,0.018518560235725578,False,-84.51999999999998,1,0,0,0,0,1,0,0,0
4834,42,23208.66,8.7,0,0,366.25,248.22,0.010695145691306607,0.015780747358959974,False,-118.03,0,0,1,0,0,0,1,0,0
4835,28,15149.48,3.1,1,0,347.09,256.24,0.01691411190351088,0.02291101740785822,False,-90.84999999999997,1,0,0,0,0,1,0,0,0
4836,37,19130.41,0.1,0,0,959.57,518.37,0.027096648738840413,0.05015940588832127,True,-441.20000000000005,1,0,1,0,0,1,0,0,2
4837,39,17577.78,2.9,0,0,189.7,205.71,0.011702843021132362,0.01079203403387686,False,16.01000000000002,1,0,1,0,0,1,0,0,0
4838,52,13937.86,4.2,0,0,633.81,1073.33,0.07700823512361295,0.045473982376060595,True,439.52,0,0,0,1,0,0,1,0,1
4839,49,40291.6,10.4,0,0,301.61,309.5,0.007681501851502547,0.007485679397194453,False,7.889999999999986,0,0,0,0,0,0,1,0,0
4841,38,47412.05,1.2,2,0,358.43,524.84,0.011069759691892674,0.007559892474592429,True,166.41000000000003,1,0,0,0,0,1,0,0,0
4842,28,8411.5,3.7,0,0,680.08,535.1,0.06361528859299768,0.08085121559769363,True,-144.98000000000002,1,0,0,1,0,1,0,0,1
4843,47,40326.79,4.9,0,0,233.09,427.1,0.010590974387001793,0.005780028611253214,False,194.01000000000002,0,0,1,0,0,0,1,0,0
4844,18,15401.05,1.6,0,0,573.07,403.29,0.02618587693696209,0.0372098006304765,False,-169.78000000000003,1,0,0,0,0,0,0,0,1
4845,48,12432.68,10.2,0,0,631.7,617.62,0.04967714121170978,0.05080964039933466,True,-14.080000000000041,1,0,1,0,0,0,1,0,1
4847,22,11450.08,14.4,1,0,279.48,168.8,0.014742255075947069,0.024408563084275397,False,-110.68,0,0,0,1,0,0,0,0,0
4848,30,22278.81,18.7,0,0,236.76,161.27,0.007238716969173847,0.010627138523107831,False,-75.48999999999998,1,0,1,0,0,1,0,0,0
4849,48,21921.825,14.7,0,0,284.75,265.06,0.012091146608459833,0.01298933825080713,False,-19.689999999999998,1,0,0,0,0,0,1,0,0
4850,50,20336.02,0.3,1,0,372.39,726.94,0.03574642432491707,0.018311842730288422,True,354.55000000000007,0,0,0,1,0,0,1,0,0
4851,38,32719.0,16.5,1,0,351.03,674.29,0.0206085149301629,0.010728628625569241,True,323.26,0,0,0,0,0,1,0,0,1
4852,24,9568.31,19.1,2,0,322.79,391.76,0.04094348949814544,0.033735320030391994,False,68.96999999999997,1,0,1,0,0,0,0,0,0
4853,30,20392.9,6.7,0,1,605.39,1026.38,0.05033026200295201,0.02968631239303875,True,420.9900000000001,0,0,0,0,0,1,0,0,1
4854,35,19127.08,2.4,0,0,248.86,451.5,0.023605275870650404,0.013010872543012315,False,202.64,1,0,0,0,0,1,0,0,0
4855,39,21468.63,2.2,0,0,223.39,209.45,0.009756095288800448,0.010405414784268954,False,-13.939999999999998,0,0,1,0,0,1,0,0,0
4857,36,46000.67,0.3,0,0,856.35,797.56,0.017338008337704647,0.018616033201255548,True,-58.79000000000008,1,0,0,0,0,1,0,0,2
4858,29,30508.86,9.9,0,0,575.01,693.28,0.02272389069929194,0.018847311895626384,True,118.26999999999998,0,0,1,0,0,1,0,0,1
4859,48,26683.28,0.6,0,0,559.45,446.79,0.01674419336753203,0.020966312987009097,False,-112.66000000000003,1,0,1,0,0,0,1,0,1
4860,31,46330.77,0.2,2,0,349.48,528.94,0.011416602832199856,0.0075431511282890405,True,179.46000000000004,1,0,0,1,0,1,0,0,0
4862,23,22894.49,13.6,2,0,403.53,737.54,0.03221473813131456,0.01762563830860613,True,334.01,1,0,0,1,0,0,0,0,0
4863,58,19183.38,17.0,0,0,280.98,549.13,0.028625299608306773,0.014647053855994095,True,268.15,0,0,0,1,0,0,1,0,0
4864,22,46766.72,7.6,0,0,353.72,371.32,0.007939834138464275,0.007563498145689927,False,17.599999999999966,1,0,0,1,0,0,0,0,0
4865,18,13957.94,8.2,0,0,337.92,254.85,0.018258424953825562,0.024209876242482775,False,-83.07000000000002,1,0,1,0,0,0,0,0,0
4867,50,10310.18,5.5,0,0,299.23,453.16,0.04395267589896588,0.029022771668389884,False,153.93,0,0,0,0,0,0,1,0,0
4868,19,9189.11,10.5,0,0,351.03,190.68,0.020750649410008152,0.0382006527291544,False,-160.34999999999997,1,0,0,0,0,0,0,0,0
4869,27,18406.99,17.3,2,0,361.81,313.24,0.017017448262861008,0.01965611976754483,False,-48.56999999999999,1,0,0,0,0,1,0,0,0
4870,67,35874.05,12.2,1,0,929.57,479.45,0.013364813841760269,0.025912045057639155,True,-450.12000000000006,0,0,0,0,0,0,0,1,2
4871,34,18319.64,5.4,1,0,592.78,303.25,0.01655327288090814,0.03235762274804527,False,-289.53,0,0,1,0,0,1,0,0,1
4873,36,28609.94,16.2,1,0,396.38,586.52,0.02050056728535607,0.013854625350490075,True,190.14,0,0,1,0,0,1,0,0,0
4874,47,11319.37,3.1,2,0,367.14,513.77,0.045388568445063636,0.032434667300388624,True,146.63,0,0,0,1,0,0,1,0,0
4875,24,21921.825,4.4,0,0,327.03,392.94,0.01792460253651327,0.014918009791611783,False,65.91000000000003,0,0,1,0,0,0,0,0,0
4876,24,42203.19,1.2,1,0,329.49,197.97,0.004690877632709755,0.007807229737846831,False,-131.52,0,0,0,1,0,0,0,0,0
4877,30,14779.42,5.8,0,0,392.64,707.03,0.047838819114687854,0.02656667176384459,True,314.39,0,0,1,0,0,1,0,0,0
4878,33,22481.86,1.1,2,0,556.37,686.39,0.030530836861362893,0.02474750754608382,True,130.01999999999998,0,0,0,1,0,1,0,0,1
4879,29,22011.23,0.3,0,0,344.81,345.79,0.01570970818077863,0.015665185453061916,False,0.9800000000000182,0,0,0,1,0,1,0,0,0
4880,18,21931.51,0.5,0,1,339.25,544.7,0.02483641117278291,0.015468611144421886,True,205.45000000000005,0,0,0,0,0,0,0,0,0
4881,37,16334.85,2.0,1,0,583.34,461.09,0.028227378886246275,0.035711377821039066,False,-122.25000000000006,1,0,0,1,0,1,0,0,1
4882,40,43911.16,1.0,0,0,290.45,447.97,0.010201734593210473,0.006614491623541714,False,157.52000000000004,1,0,1,0,0,1,0,0,0
4883,40,28259.69,14.1,0,0,932.6,906.4,0.03207395410211506,0.03300106972157161,True,-26.200000000000045,1,0,0,0,0,1,0,0,2
4884,45,21692.45,1.5,0,0,670.05,1026.76,0.04733259728615255,0.03088862714907721,True,356.71000000000004,1,0,1,0,0,0,1,0,1
4886,22,27093.42,4.6,0,0,641.71,1106.83,0.040852354556936706,0.02368508663727208,True,465.1199999999999,1,0,0,0,1,0,0,0,1
4887,36,35209.5,14.9,1,0,351.2,352.36,0.010007526377824167,0.009974580723952343,False,1.160000000000025,0,0,0,1,0,1,0,0,0
4888,38,48144.17,0.5,0,0,302.61,370.76,0.007701036283313224,0.006285496250117097,False,68.14999999999998,0,0,0,0,0,1,0,0,0
4889,23,28095.91,4.4,1,0,346.59,339.51,0.012083965246187078,0.012335959219687135,False,-7.079999999999984,1,0,0,0,0,0,0,0,0
4891,24,24981.57,1.5,0,0,295.92,291.57,0.011671404159146123,0.011845532526578594,False,-4.350000000000023,0,0,1,0,0,0,0,0,0
4893,29,30744.51,0.8,1,0,351.03,308.52,0.010034962339617707,0.011417648224024387,False,-42.50999999999999,1,0,0,0,0,1,0,0,0
4894,19,34590.66,4.9,0,0,351.03,880.98,0.025468724794496547,0.010148115127031399,True,529.95,0,0,0,0,0,0,0,0,1
4895,18,9935.12,3.5,2,0,706.94,758.36,0.07633123706608476,0.07115565790851042,True,51.41999999999996,1,0,1,0,0,0,0,0,1
4896,36,14672.37,0.2,1,0,347.27,566.46,0.038607259767849365,0.023668296260249706,True,219.19000000000005,0,0,1,0,0,1,0,0,0
4897,41,12862.53,7.0,1,0,272.14,381.87,0.029688560493153368,0.02115757941866802,False,109.73000000000002,0,0,0,1,0,0,1,0,0
4899,21,31613.69,9.9,0,0,291.86,499.53,0.015801065930614238,0.00923207635679353,True,207.66999999999996,0,0,1,0,0,0,0,0,0
4900,28,29062.72,6.5,0,0,309.03,590.24,0.020309179595027583,0.010633209830325584,True,281.21000000000004,0,0,1,0,0,1,0,0,0
4901,22,25370.0,9.9,2,0,648.93,1115.45,0.04396728419392984,0.025578636184469844,True,466.5200000000001,0,0,0,0,1,0,0,0,1
4902,59,30646.89,18.2,0,0,217.01,364.18,0.011883098089235156,0.00708097950558768,False,147.17000000000002,1,0,0,1,0,0,1,0,0
4903,50,21265.24,6.8,0,0,310.74,263.65,0.012398167149771174,0.014612579025677584,False,-47.09000000000003,0,0,1,0,0,0,1,0,0
4904,34,36079.52,16.0,0,0,673.65,898.71,0.024909145132751213,0.01867125726728072,True,225.06000000000006,1,0,0,0,0,1,0,0,1
4905,54,19214.39,3.0,2,0,357.26,251.26,0.013076657650854386,0.01859335633345633,False,-106.0,1,0,0,1,0,0,1,0,0
4906,57,18612.75,8.5,0,0,239.86,273.45,0.01469154208808478,0.012886865186498503,False,33.589999999999975,1,0,1,0,0,0,1,0,0
4907,37,37067.54,4.3,0,0,643.1,907.06,0.024470466613106777,0.017349411371782426,True,263.9599999999999,1,0,1,0,0,1,0,0,1
4908,40,8725.49,7.4,2,0,245.43,359.97,0.041254989691123366,0.02812793321635805,False,114.54000000000002,1,0,0,0,0,1,0,0,0
4909,18,26636.2,1.4,0,0,351.0,599.43,0.0225043362041132,0.013177555356995366,True,248.42999999999995,0,0,1,0,0,0,0,0,0
4911,46,21921.825,1.5,0,0,669.85,418.63,0.01909649401908828,0.03055630632942285,False,-251.22000000000003,1,0,0,0,1,0,1,0,1
4912,34,26394.37,6.3,0,0,351.03,548.85,0.020794207249500558,0.013299427112675923,True,197.82000000000005,0,0,1,0,0,1,0,0,0
4913,23,21949.16,4.9,0,0,594.93,1014.46,0.04621862522301537,0.027104909709528745,True,419.5300000000001,0,0,0,0,0,0,0,0,1
4914,45,9150.82,10.5,0,0,189.83,358.35,0.039160424967379974,0.020744589009509533,False,168.52,1,0,1,0,0,0,1,0,0
4915,55,23844.08,17.9,0,0,351.03,1209.63,0.05073083130068344,0.014721893233037298,True,858.6000000000001,0,0,0,0,1,0,1,0,1
4916,27,27573.85,16.8,1,0,623.7,445.2,0.016145732278952704,0.02261925701343846,False,-178.50000000000006,0,0,0,0,0,1,0,0,1
4917,33,25492.22,0.8,0,0,260.48,504.31,0.019782898468630822,0.010218019458485765,True,243.82999999999998,1,0,0,0,0,1,0,0,0
4918,20,39773.96,3.7,2,0,600.48,957.91,0.024083847824053727,0.015097314926650503,True,357.42999999999995,1,0,1,0,0,0,0,0,1
4919,29,15513.51,5.4,0,1,537.24,937.63,0.06043957814833651,0.034630460804808194,True,400.39,0,0,0,1,0,1,0,0,1
4921,29,24948.02,11.7,0,0,314.44,473.56,0.01898186709807031,0.012603805833088157,True,159.12,1,0,0,0,0,1,0,0,0
4923,26,13750.02,4.4,1,0,548.85,539.92,0.03926685197548803,0.0399163055762828,True,-8.930000000000064,0,0,0,0,0,1,0,0,1
4924,19,44262.63,7.3,0,0,402.27,761.72,0.01720909941411073,0.00908825345443775,True,359.45000000000005,1,0,1,0,0,0,0,0,0
4925,31,34788.02,17.7,2,0,668.21,849.73,0.024425937434783586,0.019208049207744507,True,181.51999999999998,0,0,0,0,1,1,0,0,1
4926,38,20290.18,9.4,0,0,661.36,422.68,0.020831752108655517,0.03259507801310782,False,-238.68,0,0,0,0,0,1,0,0,1
4927,36,42838.17,3.2,0,0,282.82,432.61,0.010098704029607242,0.006602056063552669,False,149.79000000000002,0,0,1,0,0,1,0,0,0
4928,52,21921.825,4.9,0,0,249.17,245.95,0.01121941261733455,0.011366298198256759,False,-3.219999999999999,0,1,1,0,0,0,1,0,0
4929,62,28061.88,8.1,0,1,576.76,1359.8,0.048457195312644766,0.020553148969349167,True,783.04,1,0,0,0,0,0,0,1,1
4930,38,14654.76,4.9,0,0,587.47,566.36,0.03864682874369829,0.040087316339537465,True,-21.110000000000014,1,0,1,0,0,1,0,0,1
4931,45,34482.66,0.0,1,0,595.04,1116.23,0.03237076258038098,0.017256209352758747,True,521.19,1,0,1,0,0,0,1,0,1
4932,35,23647.78,11.8,1,0,363.83,635.26,0.026863409588553346,0.015385376555431419,True,271.43,0,0,0,0,0,1,0,0,0
4935,52,31801.78,10.4,1,0,351.03,959.92,0.03018447395082917,0.011038061391532171,True,608.89,0,0,0,0,0,0,1,0,1
